order_id,order_amount_paise,currency,order_datetime,customer_id,order_status,payment_method
ORD4672,75050,INR,2026-08-18T16:18:00,CUST1118,paid,upi
ORD4214,24950,INR,2026-08-18T16:20:00,CUST1160,paid,upi
ORD4536,75099,INR,2026-08-18T16:26:00,CUST1139,paid,upi
ORD4836,120050,INR,2026-08-18T16:26:00,CUST1363,paid,upi
ORD4788,59950,INR,2026-08-18T16:37:00,CUST1366,paid,wallet
ORD4346,34900,INR,2026-08-18T16:48:00,CUST1370,paid,upi
ORD4538,19900,INR,2026-08-18T16:52:00,CUST1005,paid,wallet
ORD4317,49900,INR,2026-08-18T17:19:00,CUST1067,paid,card
ORD4212,19999,INR,2026-08-18T17:23:00,CUST1103,paid,upi
ORD4726,45000,INR,2026-08-18T17:34:00,CUST1234,paid,upi
ORD4552,45000,INR,2026-08-18T18:09:00,CUST1253,paid,upi
ORD4843,89999,INR,2026-08-18T18:12:00,CUST1033,paid,upi
ORD4600,89999,INR,2026-08-18T18:14:00,CUST1198,paid,upi
ORD4389,19900,INR,2026-08-18T18:16:00,CUST1286,paid,card
ORD4630,75050,INR,2026-08-18T18:37:00,CUST1332,paid,upi
ORD4088,75000,INR,2026-08-18T18:45:00,CUST1372,paid,card
ORD4707,34950,INR,2026-08-18T19:00:00,CUST1112,paid,card
ORD4229,49900,INR,2026-08-18T19:20:00,CUST1108,paid,upi
ORD4432,120000,INR,2026-08-18T19:29:00,CUST1178,paid,card
ORD4285,49900,INR,2026-08-18T19:34:00,CUST1397,paid,card
ORD4828,75000,INR,2026-08-18T19:34:00,CUST1268,paid,upi
ORD4931,120099,INR,2026-08-18T19:41:00,CUST1327,paid,card
ORD4114,59950,INR,2026-08-18T19:48:00,CUST1087,paid,upi
ORD4326,89950,INR,2026-08-18T20:05:00,CUST1053,paid,upi
ORD4141,45000,INR,2026-08-18T20:06:00,CUST1255,paid,card
ORD4691,89900,INR,2026-08-18T20:16:00,CUST1106,paid,card
ORD4470,899900,INR,2026-08-18T20:34:00,CUST1349,paid,upi
ORD4174,120099,INR,2026-08-18T20:55:00,CUST1316,paid,upi
ORD4038,45000,INR,2026-08-18T21:07:00,CUST1003,paid,card
ORD4097,75000,INR,2026-08-18T21:27:00,CUST1234,paid,upi
ORD4427,89950,INR,2026-08-18T21:46:00,CUST1059,paid,upi
ORD4438,399900,INR,2026-08-19T08:00:00,CUST1217,paid,card
ORD4092,34999,INR,2026-08-19T08:01:00,CUST1275,paid,upi
ORD4501,34900,INR,2026-08-19T08:02:00,CUST1132,paid,upi
ORD4239,75000,INR,2026-08-19T08:03:00,CUST1345,paid,upi
ORD4325,34900,INR,2026-08-19T08:09:00,CUST1086,paid,upi
ORD4428,120050,INR,2026-08-19T08:44:00,CUST1332,paid,netbanking
ORD4001,45099,INR,2026-08-19T08:58:00,CUST1367,paid,upi
ORD4232,34900,INR,2026-08-19T09:34:00,CUST1207,paid,upi
ORD4123,49950,INR,2026-08-19T09:41:00,CUST1228,paid,card
ORD4226,24900,INR,2026-08-19T09:56:00,CUST1322,paid,card
ORD4086,575000,INR,2026-08-19T10:12:00,CUST1015,paid,card
ORD4307,19900,INR,2026-08-19T10:14:00,CUST1248,failed,card
ORD4201,49900,INR,2026-08-19T10:40:00,CUST1274,paid,upi
ORD4512,75099,INR,2026-08-19T10:54:00,CUST1125,paid,netbanking
ORD4593,120099,INR,2026-08-19T11:09:00,CUST1190,paid,upi
ORD4370,34900,INR,2026-08-19T11:16:00,CUST1320,paid,upi
ORD4537,34950,INR,2026-08-19T11:23:00,CUST1180,paid,upi
ORD4404,75050,INR,2026-08-19T11:35:00,CUST1106,paid,upi
ORD4466,59900,INR,2026-08-19T11:38:00,CUST1269,paid,upi
ORD4990,89900,INR,2026-08-19T11:39:00,CUST1289,paid,card
ORD4546,45050,INR,2026-08-19T12:12:00,CUST1003,paid,upi
ORD4360,19900,INR,2026-08-19T12:31:00,CUST1366,paid,upi
ORD4053,120099,INR,2026-08-19T12:51:00,CUST1122,paid,upi
ORD4331,24900,INR,2026-08-19T12:52:00,CUST1317,paid,upi
ORD4062,19900,INR,2026-08-19T12:56:00,CUST1195,paid,upi
ORD4205,29900,INR,2026-08-19T13:06:00,CUST1276,paid,upi
ORD4668,45099,INR,2026-08-19T13:19:00,CUST1223,paid,upi
ORD4971,19900,INR,2026-08-19T13:20:00,CUST1374,paid,wallet
ORD4429,120050,INR,2026-08-19T13:23:00,CUST1208,paid,upi
ORD4306,59900,INR,2026-08-19T13:32:00,CUST1147,paid,card
ORD4459,89999,INR,2026-08-19T13:36:00,CUST1262,paid,upi
ORD4941,59950,INR,2026-08-19T13:42:00,CUST1362,paid,upi
ORD4642,34900,INR,2026-08-19T13:51:00,CUST1315,paid,card
ORD4046,75000,INR,2026-08-19T14:03:00,CUST1355,paid,upi
ORD4576,49999,INR,2026-08-19T14:14:00,CUST1142,paid,upi
ORD4352,45000,INR,2026-08-19T14:16:00,CUST1232,paid,wallet
ORD4321,45000,INR,2026-08-19T14:20:00,CUST1299,paid,card
ORD4347,575000,INR,2026-08-19T14:29:00,CUST1073,paid,card
ORD4101,19900,INR,2026-08-19T14:32:00,CUST1086,paid,upi
ORD4234,399900,INR,2026-08-19T14:42:00,CUST1218,paid,upi
ORD4385,899900,INR,2026-08-19T14:44:00,CUST1192,paid,upi
ORD4494,24950,INR,2026-08-19T15:05:00,CUST1127,paid,card
ORD4376,49900,INR,2026-08-19T15:19:00,CUST1059,paid,upi
ORD4437,89999,INR,2026-08-19T15:34:00,CUST1252,paid,upi
ORD4129,59900,INR,2026-08-19T15:59:00,CUST1319,paid,wallet
ORD4792,399900,INR,2026-08-19T16:17:00,CUST1378,paid,card
ORD4602,34999,INR,2026-08-19T16:22:00,CUST1028,paid,upi
ORD4446,24900,INR,2026-08-19T16:25:00,CUST1013,paid,upi
ORD4683,59950,INR,2026-08-19T16:49:00,CUST1104,paid,card
ORD4236,29900,INR,2026-08-19T17:09:00,CUST1086,paid,wallet
ORD4950,75000,INR,2026-08-19T18:00:00,CUST1169,paid,upi
ORD4020,49950,INR,2026-08-19T18:08:00,CUST1180,paid,upi
ORD4660,59950,INR,2026-08-19T18:36:00,CUST1344,paid,card
ORD4645,49999,INR,2026-08-19T19:01:00,CUST1261,paid,card
ORD4021,19999,INR,2026-08-19T19:17:00,CUST1346,paid,upi
ORD4692,1250000,INR,2026-08-19T19:18:00,CUST1285,paid,upi
ORD4351,249900,INR,2026-08-19T19:20:00,CUST1197,paid,netbanking
ORD4353,399900,INR,2026-08-19T19:39:00,CUST1299,paid,netbanking
ORD4515,45000,INR,2026-08-19T19:45:00,CUST1259,paid,upi
ORD4992,49900,INR,2026-08-19T19:59:00,CUST1374,paid,upi
ORD4960,49999,INR,2026-08-19T20:44:00,CUST1132,paid,upi
ORD4313,34900,INR,2026-08-19T20:51:00,CUST1203,paid,card
ORD4776,45000,INR,2026-08-19T21:56:00,CUST1351,paid,wallet
ORD4089,34950,INR,2026-08-20T08:06:00,CUST1320,paid,upi
ORD4110,120050,INR,2026-08-20T08:24:00,CUST1150,paid,upi
ORD4778,89900,INR,2026-08-20T08:27:00,CUST1116,paid,upi
ORD4762,24999,INR,2026-08-20T08:41:00,CUST1399,paid,upi
ORD4999,1250000,INR,2026-08-20T08:48:00,CUST1345,paid,upi
ORD4116,19950,INR,2026-08-20T08:56:00,CUST1375,paid,upi
ORD4805,75000,INR,2026-08-20T08:58:00,CUST1391,paid,upi
ORD4294,45050,INR,2026-08-20T09:00:00,CUST1325,paid,card
ORD4067,399900,INR,2026-08-20T09:13:00,CUST1397,paid,netbanking
ORD4513,1250000,INR,2026-08-20T09:34:00,CUST1120,paid,upi
ORD4029,120000,INR,2026-08-20T09:51:00,CUST1265,paid,upi
ORD4379,49999,INR,2026-08-20T10:09:00,CUST1110,paid,upi
ORD4146,29999,INR,2026-08-20T10:18:00,CUST1396,paid,upi
ORD4159,29900,INR,2026-08-20T10:19:00,CUST1077,paid,upi
ORD4472,45000,INR,2026-08-20T10:22:00,CUST1237,paid,upi
ORD4993,1250000,INR,2026-08-20T11:14:00,CUST1378,paid,upi
ORD4840,249900,INR,2026-08-20T11:25:00,CUST1141,paid,upi
ORD4477,24900,INR,2026-08-20T11:40:00,CUST1181,paid,wallet
ORD4562,24900,INR,2026-08-20T11:52:00,CUST1091,paid,netbanking
ORD4875,29999,INR,2026-08-20T12:11:00,CUST1252,paid,card
ORD4808,34900,INR,2026-08-20T12:48:00,CUST1038,paid,netbanking
ORD4246,45000,INR,2026-08-20T12:50:00,CUST1333,paid,upi
ORD4235,75099,INR,2026-08-20T12:51:00,CUST1145,paid,upi
ORD4117,34950,INR,2026-08-20T13:23:00,CUST1053,paid,card
ORD4171,120000,INR,2026-08-20T13:37:00,CUST1174,paid,netbanking
ORD4745,45000,INR,2026-08-20T13:41:00,CUST1003,paid,card
ORD4492,29900,INR,2026-08-20T13:43:00,CUST1223,paid,upi
ORD4426,34999,INR,2026-08-20T13:51:00,CUST1043,paid,upi
ORD4483,49900,INR,2026-08-20T13:51:00,CUST1218,paid,upi
ORD4362,19900,INR,2026-08-20T14:00:00,CUST1285,paid,upi
ORD4837,24950,INR,2026-08-20T14:00:00,CUST1073,paid,netbanking
ORD4848,49900,INR,2026-08-20T14:18:00,CUST1086,paid,upi
ORD4827,34999,INR,2026-08-20T14:56:00,CUST1097,paid,card
ORD4815,29900,INR,2026-08-20T15:31:00,CUST1001,paid,card
ORD4506,1250000,INR,2026-08-20T15:36:00,CUST1218,paid,netbanking
ORD4736,49950,INR,2026-08-20T15:44:00,CUST1189,paid,upi
ORD4244,49999,INR,2026-08-20T15:59:00,CUST1222,paid,card
ORD4017,89900,INR,2026-08-20T16:06:00,CUST1368,paid,upi
ORD4586,89900,INR,2026-08-20T16:14:00,CUST1060,paid,upi
ORD4405,49900,INR,2026-08-20T16:20:00,CUST1274,paid,card
ORD4887,24900,INR,2026-08-20T16:32:00,CUST1271,paid,upi
ORD4209,59950,INR,2026-08-20T16:47:00,CUST1092,paid,upi
ORD4109,75000,INR,2026-08-20T16:57:00,CUST1179,paid,card
ORD4241,19900,INR,2026-08-20T17:05:00,CUST1098,paid,wallet
ORD4754,59900,INR,2026-08-20T17:19:00,CUST1089,paid,upi
ORD4632,1250000,INR,2026-08-20T17:23:00,CUST1218,paid,upi
ORD4316,249900,INR,2026-08-20T17:26:00,CUST1319,paid,wallet
ORD4075,75099,INR,2026-08-20T17:34:00,CUST1367,paid,upi
ORD4847,59900,INR,2026-08-20T18:52:00,CUST1232,paid,upi
ORD4718,19999,INR,2026-08-20T18:57:00,CUST1073,paid,upi
ORD4899,19900,INR,2026-08-20T19:01:00,CUST1230,paid,upi
ORD4009,49999,INR,2026-08-20T19:10:00,CUST1291,paid,netbanking
ORD4892,29900,INR,2026-08-20T19:26:00,CUST1346,paid,upi
ORD4341,249900,INR,2026-08-20T19:39:00,CUST1215,paid,netbanking
ORD4186,249900,INR,2026-08-20T19:44:00,CUST1385,paid,upi
ORD4406,49900,INR,2026-08-20T19:47:00,CUST1320,paid,upi
ORD4302,45050,INR,2026-08-20T19:49:00,CUST1063,paid,upi
ORD4599,34999,INR,2026-08-20T19:55:00,CUST1118,paid,card
ORD4391,75050,INR,2026-08-20T20:01:00,CUST1085,paid,card
ORD4025,29950,INR,2026-08-20T20:17:00,CUST1049,paid,card
ORD4677,899900,INR,2026-08-20T20:30:00,CUST1216,paid,netbanking
ORD4314,34999,INR,2026-08-20T21:13:00,CUST1301,paid,upi
ORD4324,49950,INR,2026-08-20T21:15:00,CUST1038,paid,upi
ORD4860,49950,INR,2026-08-20T21:17:00,CUST1375,paid,upi
ORD4007,59999,INR,2026-08-20T21:19:00,CUST1299,paid,upi
ORD4653,45000,INR,2026-08-20T21:24:00,CUST1045,paid,card
ORD4197,59900,INR,2026-08-20T21:46:00,CUST1090,paid,upi
ORD4523,75050,INR,2026-08-21T08:11:00,CUST1200,paid,upi
ORD4066,399900,INR,2026-08-21T08:29:00,CUST1397,paid,card
ORD4731,29950,INR,2026-08-21T08:32:00,CUST1391,paid,wallet
ORD4965,59900,INR,2026-08-21T08:58:00,CUST1248,paid,wallet
ORD4908,49900,INR,2026-08-21T08:59:00,CUST1301,paid,upi
ORD4601,575000,INR,2026-08-21T09:13:00,CUST1178,paid,upi
ORD4323,34999,INR,2026-08-21T09:16:00,CUST1142,paid,upi
ORD4343,45099,INR,2026-08-21T09:20:00,CUST1194,paid,card
ORD4625,75000,INR,2026-08-21T09:22:00,CUST1247,paid,netbanking
ORD4042,49900,INR,2026-08-21T09:32:00,CUST1179,paid,upi
ORD4456,89999,INR,2026-08-21T09:32:00,CUST1050,paid,upi
ORD4568,29900,INR,2026-08-21T09:32:00,CUST1303,paid,card
ORD4328,34900,INR,2026-08-21T09:35:00,CUST1044,paid,upi
ORD4155,24900,INR,2026-08-21T09:44:00,CUST1354,paid,wallet
ORD4897,120000,INR,2026-08-21T09:48:00,CUST1195,paid,card
ORD4648,1250000,INR,2026-08-21T09:51:00,CUST1071,paid,upi
ORD4255,89900,INR,2026-08-21T09:52:00,CUST1304,paid,upi
ORD4383,59900,INR,2026-08-21T09:57:00,CUST1074,paid,card
ORD4521,24900,INR,2026-08-21T10:05:00,CUST1179,paid,card
ORD4889,75099,INR,2026-08-21T10:16:00,CUST1267,paid,netbanking
ORD4973,19950,INR,2026-08-21T10:35:00,CUST1050,paid,card
ORD4451,89999,INR,2026-08-21T10:44:00,CUST1137,paid,card
ORD4972,19900,INR,2026-08-21T10:44:00,CUST1197,paid,card
ORD4667,89900,INR,2026-08-21T11:02:00,CUST1358,paid,upi
ORD4556,24900,INR,2026-08-21T11:07:00,CUST1331,paid,upi
ORD4534,89900,INR,2026-08-21T11:09:00,CUST1354,paid,card
ORD4723,49950,INR,2026-08-21T11:09:00,CUST1069,paid,card
ORD4366,49900,INR,2026-08-21T11:24:00,CUST1183,paid,netbanking
ORD4789,29999,INR,2026-08-21T11:48:00,CUST1105,paid,upi
ORD4898,29900,INR,2026-08-21T11:51:00,CUST1363,paid,upi
ORD4018,45099,INR,2026-08-21T11:59:00,CUST1173,paid,upi
ORD4953,120000,INR,2026-08-21T11:59:00,CUST1313,paid,upi
ORD4842,49900,INR,2026-08-21T12:03:00,CUST1371,paid,upi
ORD4516,89950,INR,2026-08-21T12:08:00,CUST1164,paid,card
ORD4734,899900,INR,2026-08-21T12:12:00,CUST1027,paid,upi
ORD4872,34900,INR,2026-08-21T12:13:00,CUST1011,paid,netbanking
ORD4991,120000,INR,2026-08-21T12:28:00,CUST1306,paid,card
ORD4415,45000,INR,2026-08-21T12:46:00,CUST1241,paid,upi
ORD4448,49950,INR,2026-08-21T12:51:00,CUST1026,paid,card
ORD4380,24950,INR,2026-08-21T12:56:00,CUST1292,paid,upi
ORD4187,49950,INR,2026-08-21T13:04:00,CUST1323,paid,netbanking
ORD4329,1250000,INR,2026-08-21T13:04:00,CUST1072,paid,card
ORD4794,45000,INR,2026-08-21T13:11:00,CUST1268,paid,upi
ORD4624,575000,INR,2026-08-21T13:39:00,CUST1280,paid,upi
ORD4431,19900,INR,2026-08-21T13:48:00,CUST1106,paid,upi
ORD4958,120000,INR,2026-08-21T13:55:00,CUST1065,paid,upi
ORD4440,29900,INR,2026-08-21T13:58:00,CUST1210,paid,upi
ORD4342,29999,INR,2026-08-21T14:03:00,CUST1332,paid,upi
ORD4771,575000,INR,2026-08-21T14:08:00,CUST1179,paid,upi
ORD4698,49900,INR,2026-08-21T14:16:00,CUST1081,paid,card
ORD4098,19900,INR,2026-08-21T14:28:00,CUST1189,failed,upi
ORD4220,120050,INR,2026-08-21T14:32:00,CUST1220,paid,wallet
ORD4486,75050,INR,2026-08-21T14:54:00,CUST1150,paid,card
ORD4465,29900,INR,2026-08-21T15:29:00,CUST1091,paid,netbanking
ORD4952,19950,INR,2026-08-21T15:50:00,CUST1028,paid,card
ORD4663,89900,INR,2026-08-21T16:06:00,CUST1342,paid,netbanking
ORD4795,249900,INR,2026-08-21T16:44:00,CUST1212,paid,upi
ORD4610,34900,INR,2026-08-21T16:47:00,CUST1216,paid,upi
ORD4852,45000,INR,2026-08-21T16:57:00,CUST1149,paid,card
ORD4384,899900,INR,2026-08-21T17:10:00,CUST1168,paid,upi
ORD4561,24900,INR,2026-08-21T17:32:00,CUST1253,paid,upi
ORD4478,49950,INR,2026-08-21T17:42:00,CUST1381,paid,upi
ORD4421,249900,INR,2026-08-21T17:55:00,CUST1283,paid,upi
ORD4358,24999,INR,2026-08-21T18:11:00,CUST1334,paid,upi
ORD4817,29900,INR,2026-08-21T18:14:00,CUST1000,paid,upi
ORD4173,45050,INR,2026-08-21T18:15:00,CUST1171,paid,upi
ORD4533,29900,INR,2026-08-21T18:17:00,CUST1259,paid,upi
ORD4359,45000,INR,2026-08-21T18:22:00,CUST1332,paid,card
ORD4078,45000,INR,2026-08-21T18:38:00,CUST1159,paid,upi
ORD4927,899900,INR,2026-08-21T18:54:00,CUST1144,paid,card
ORD4673,45099,INR,2026-08-21T18:58:00,CUST1249,paid,card
ORD4531,24900,INR,2026-08-21T19:02:00,CUST1334,paid,card
ORD4498,249900,INR,2026-08-21T19:03:00,CUST1366,paid,upi
ORD4905,29900,INR,2026-08-21T19:21:00,CUST1126,paid,card
ORD4676,59950,INR,2026-08-21T19:31:00,CUST1050,paid,wallet
ORD4818,89900,INR,2026-08-21T19:32:00,CUST1324,paid,upi
ORD4223,19999,INR,2026-08-21T19:41:00,CUST1183,paid,card
ORD4759,49900,INR,2026-08-21T19:54:00,CUST1320,paid,upi
ORD4115,24900,INR,2026-08-21T20:01:00,CUST1307,paid,upi
ORD4696,34999,INR,2026-08-21T20:05:00,CUST1115,paid,upi
ORD4509,75099,INR,2026-08-21T20:17:00,CUST1219,refunded,upi
ORD4005,120050,INR,2026-08-21T20:58:00,CUST1068,paid,wallet
ORD4060,34900,INR,2026-08-21T21:11:00,CUST1161,paid,card
ORD4484,120000,INR,2026-08-21T21:20:00,CUST1240,paid,card
ORD4481,24900,INR,2026-08-21T21:35:00,CUST1150,paid,card
ORD4390,120050,INR,2026-08-21T21:38:00,CUST1326,paid,card
ORD4371,24900,INR,2026-08-21T21:50:00,CUST1325,paid,upi
