txn_id,txn_type,order_ref,gross_amount_paise,fee_paise,gst_on_fee_paise,net_amount_paise,txn_datetime,settlement_id,payment_method,status
pay_000886,payment,ORD4885,19900,398,72,19430,2026-08-16T09:22:00,setl_0006,card,captured
pay_000689,payment,ORD4688,249900,4998,900,244002,2026-08-16T09:29:00,setl_0006,card,captured
pay_000013,payment,ORD4012,59900,0,0,59900,2026-08-16T10:01:00,setl_0006,upi,captured
pay_000032,payment,ORD4031,120099,0,0,120099,2026-08-16T10:12:00,setl_0006,upi,captured
pay_000250,payment,ORD4249,29999,0,0,29999,2026-08-16T10:20:00,setl_0006,upi,captured
pay_000826,payment,ORD4825,19900,0,0,19900,2026-08-16T10:24:00,setl_0006,upi,captured
pay_000313,payment,ORD4312,24900,448,81,24371,2026-08-16T10:41:00,setl_0006,wallet,captured
pay_000113,payment,ORD4112,59999,0,0,59999,2026-08-16T10:53:00,setl_0006,upi,captured
pay_000871,payment,ORD4870,24999,450,81,24468,2026-08-16T10:58:00,setl_0006,wallet,captured
pay_000177,payment,ORD4176,34900,0,0,34900,2026-08-16T11:04:00,setl_0006,upi,captured
pay_000823,payment,ORD4822,120000,2160,389,117451,2026-08-16T11:24:00,setl_0006,wallet,captured
pay_000049,payment,ORD4048,19900,0,0,19900,2026-08-16T11:27:00,setl_0006,upi,captured
pay_000186,payment,ORD4185,120000,0,0,120000,2026-08-16T11:32:00,setl_0006,upi,captured
pay_000431,payment,ORD4430,75000,1500,270,73230,2026-08-16T11:48:00,setl_0006,card,captured
pay_000903,payment,ORD4902,45099,0,0,45099,2026-08-16T11:49:00,setl_0006,upi,captured
pay_000592,payment,ORD4591,399900,1200,216,398484,2026-08-16T12:20:00,setl_0006,netbanking,captured
pay_000057,payment,ORD4056,49999,0,0,49999,2026-08-16T12:23:00,setl_0006,upi,captured
pay_000155,payment,ORD4154,249900,0,0,249900,2026-08-16T12:26:00,setl_0006,upi,captured
pay_000081,payment,ORD4080,59900,1200,216,58484,2026-08-16T13:06:00,setl_0006,netbanking,captured
pay_000743,payment,ORD4742,59900,0,0,0,2026-08-16T13:28:00,,upi,failed
pay_000721,payment,ORD4720,24900,0,0,24900,2026-08-16T13:31:00,setl_0006,upi,captured
pay_000579,payment,ORD4578,29950,599,108,29243,2026-08-16T13:35:00,setl_0006,card,captured
pay_000822,payment,ORD4821,89999,1800,324,87875,2026-08-16T13:38:00,setl_0006,card,captured
pay_000252,payment,ORD4251,45099,0,0,45099,2026-08-16T13:57:00,setl_0006,upi,captured
pay_000975,payment,ORD4974,34999,0,0,34999,2026-08-16T14:13:00,setl_0006,upi,captured
pay_000017,payment,ORD4016,899900,17998,3240,878662,2026-08-16T14:29:00,setl_0006,card,captured
pay_000072,payment,ORD4071,120050,0,0,120050,2026-08-16T14:31:00,setl_0006,upi,captured
pay_000911,payment,ORD4910,34950,0,0,34950,2026-08-16T14:32:00,setl_0006,upi,captured
pay_000883,payment,ORD4882,59900,0,0,59900,2026-08-16T14:43:00,setl_0006,upi,captured
pay_000489,payment,ORD4488,399900,7998,1440,390462,2026-08-16T14:46:00,setl_0006,card,captured
pay_000541,payment,ORD4540,29999,600,108,29291,2026-08-16T14:47:00,setl_0006,card,captured
pay_000048,payment,ORD4047,89900,1798,324,87778,2026-08-16T15:01:00,setl_0006,card,captured
pay_000924,payment,ORD4923,34900,0,0,34900,2026-08-16T15:35:00,setl_0006,upi,captured
pay_000450,payment,ORD4449,1250000,0,0,1250000,2026-08-16T15:36:00,setl_0006,upi,captured
pay_000948,payment,ORD4947,19950,399,72,19479,2026-08-16T15:51:00,setl_0006,card,captured
pay_000131,payment,ORD4130,59950,1079,194,58677,2026-08-16T15:57:00,setl_0006,wallet,captured
pay_000058,payment,ORD4057,899900,1200,216,898484,2026-08-16T16:15:00,setl_0006,netbanking,captured
pay_000682,payment,ORD4681,75000,1200,216,73584,2026-08-16T16:30:00,setl_0006,netbanking,captured
rfnd_001007,refund,ORD4213,-12400,0,0,-12400,2026-08-16T16:42:00,setl_0006,upi,processed
pay_000867,payment,ORD4866,24950,0,0,24950,2026-08-16T17:03:00,setl_0006,upi,captured
pay_000768,payment,ORD4767,899900,1200,216,898484,2026-08-16T17:12:00,setl_0006,netbanking,captured
pay_000009,payment,ORD4008,249900,1200,216,248484,2026-08-16T17:14:00,setl_0006,netbanking,captured
pay_000544,payment,ORD4543,120000,0,0,120000,2026-08-16T17:27:00,setl_0006,upi,captured
pay_000756,payment,ORD4755,29900,0,0,29900,2026-08-16T17:27:00,setl_0006,upi,captured
pay_000251,payment,ORD4250,59900,0,0,59900,2026-08-16T17:36:00,setl_0006,upi,captured
pay_000616,payment,ORD4615,89950,1619,291,88040,2026-08-16T17:41:00,setl_0006,wallet,captured
pay_000223,payment,ORD4222,29999,600,108,29291,2026-08-16T18:00:00,setl_0006,card,captured
pay_000812,payment,ORD4811,24950,-1,0,24951,2026-08-16T18:11:00,setl_0006,upi,captured
pay_000306,payment,ORD4305,249900,1200,216,248484,2026-08-16T18:22:00,setl_0006,netbanking,captured
pay_000480,payment,ORD4479,29900,0,0,29900,2026-08-16T18:23:00,setl_0006,upi,captured
pay_000044,payment,ORD4043,49900,0,0,49900,2026-08-16T18:24:00,setl_0006,upi,captured
pay_000518,payment,ORD4517,34950,1200,216,33534,2026-08-16T18:28:00,setl_0006,netbanking,captured
pay_000695,payment,ORD4694,34999,0,0,34999,2026-08-16T18:31:00,setl_0006,upi,captured
pay_000723,payment,ORD4722,120000,0,0,120000,2026-08-16T18:35:00,setl_0006,upi,captured
pay_000505,payment,ORD4504,89900,0,0,89900,2026-08-16T18:58:00,setl_0006,upi,captured
pay_000938,payment,ORD4937,120099,0,0,120099,2026-08-16T19:08:00,setl_0006,upi,captured
pay_000667,payment,ORD4666,34900,698,126,34076,2026-08-16T19:15:00,setl_0006,card,captured
pay_000143,payment,ORD4142,19950,0,0,19950,2026-08-16T19:16:00,setl_0006,upi,captured
pay_000832,payment,ORD4831,19900,0,0,19900,2026-08-16T19:16:00,setl_0006,upi,captured
pay_000612,payment,ORD4611,24900,498,90,24312,2026-08-16T19:25:00,setl_0006,card,captured
pay_000065,payment,ORD4064,34950,699,126,34125,2026-08-16T19:30:00,setl_0006,card,captured
pay_000355,payment,ORD4354,75000,0,0,75000,2026-08-16T19:31:00,setl_0006,upi,captured
pay_000059,payment,ORD4058,89950,0,0,89950,2026-08-16T19:36:00,setl_0006,upi,captured
pay_000399,payment,ORD4398,49950,999,180,48771,2026-08-16T19:38:00,setl_0006,card,captured
pay_000575,payment,ORD4574,59900,1198,216,58486,2026-08-16T19:41:00,setl_0006,card,captured
pay_000096,payment,ORD4095,49900,998,180,48722,2026-08-16T19:48:00,setl_0006,card,captured
pay_000178,payment,ORD4177,89900,0,0,89900,2026-08-16T19:55:00,setl_0006,upi,captured
pay_000647,payment,ORD4646,34900,0,0,34900,2026-08-16T20:05:00,setl_0006,upi,captured
pay_000833,payment,ORD4832,249900,4998,900,244002,2026-08-16T20:36:00,setl_0006,card,captured
pay_000851,payment,ORD4850,24950,0,0,24950,2026-08-16T20:39:00,setl_0006,upi,captured
pay_000663,payment,ORD4662,34999,0,0,34999,2026-08-16T21:03:00,setl_0006,upi,captured
pay_000323,payment,ORD4322,34900,698,126,34076,2026-08-16T21:04:00,setl_0006,card,captured
pay_000197,payment,ORD4196,19900,0,0,19900,2026-08-16T21:13:00,setl_0006,upi,captured
pay_000738,payment,ORD4737,29950,0,0,29950,2026-08-16T21:24:00,setl_0006,upi,captured
pay_000971,payment,ORD4970,19999,0,0,19999,2026-08-16T21:26:00,setl_0006,upi,captured
pay_000434,payment,ORD4433,120050,2161,389,117500,2026-08-16T21:27:00,setl_0006,wallet,captured
pay_000486,payment,ORD4485,45000,1200,216,43584,2026-08-16T21:35:00,setl_0006,netbanking,captured
pay_000271,payment,ORD4270,49950,0,0,49950,2026-08-17T08:07:00,setl_0007,upi,captured
pay_000733,payment,ORD4732,34900,698,126,34076,2026-08-17T08:18:00,setl_0007,card,captured
pay_000840,payment,ORD4839,89999,1800,324,87875,2026-08-17T08:29:00,setl_0007,card,captured
pay_000165,payment,ORD4164,75099,0,0,75099,2026-08-17T08:47:00,setl_0007,upi,captured
pay_000078,payment,ORD4077,399900,1200,216,398484,2026-08-17T09:06:00,setl_0007,netbanking,captured
pay_000092,payment,ORD4091,29900,0,0,29900,2026-08-17T09:36:00,setl_0007,upi,captured
pay_000949,payment,ORD4948,29900,0,0,29900,2026-08-17T10:13:00,setl_0007,upi,captured
pay_000141,payment,ORD4140,59900,1200,216,58484,2026-08-17T10:15:00,setl_0007,netbanking,captured
pay_000151,payment,ORD4150,45000,0,0,45000,2026-08-17T10:17:00,setl_0007,upi,captured
pay_000200,payment,ORD4199,75000,0,0,75000,2026-08-17T10:36:00,setl_0007,upi,captured
pay_000419,payment,ORD4418,19900,398,72,19430,2026-08-17T10:53:00,setl_0007,card,captured
pay_000651,payment,ORD4650,75000,0,0,75000,2026-08-17T10:58:00,setl_0007,upi,captured
pay_000983,payment,ORD4982,34950,629,113,34208,2026-08-17T11:00:00,setl_0007,wallet,captured
pay_000970,payment,ORD4969,19999,0,0,19999,2026-08-17T11:02:00,setl_0007,upi,captured
pay_000804,payment,ORD4803,249900,4998,900,244002,2026-08-17T11:09:00,setl_0007,card,captured
pay_000091,payment,ORD4090,34900,698,126,34076,2026-08-17T11:12:00,setl_0007,card,captured
pay_000753,payment,ORD4752,75000,0,0,75000,2026-08-17T11:16:00,setl_0007,upi,captured
pay_000204,payment,ORD4203,75000,0,0,75000,2026-08-17T11:24:00,setl_0007,upi,captured
pay_000340,payment,ORD4339,24900,498,90,24312,2026-08-17T12:04:00,setl_0007,card,captured
pay_000075,payment,ORD4074,45000,900,162,43938,2026-08-17T12:42:00,setl_0007,card,captured
pay_000468,payment,ORD4467,34900,628,113,34159,2026-08-17T12:44:00,setl_0007,wallet,captured
pay_000437,payment,ORD4436,34999,1200,216,33583,2026-08-17T12:49:00,setl_0007,netbanking,captured
pay_000529,payment,ORD4528,120000,0,0,120000,2026-08-17T12:51:00,setl_0007,upi,captured
pay_000659,payment,ORD4658,75000,0,0,75000,2026-08-17T12:53:00,setl_0007,upi,captured
pay_000901,payment,ORD4900,75050,0,0,75050,2026-08-17T13:01:00,setl_0007,upi,captured
pay_000815,payment,ORD4814,89900,1200,216,88484,2026-08-17T13:05:00,setl_0007,netbanking,captured
pay_000701,payment,ORD4700,49900,0,0,49900,2026-08-17T13:20:00,setl_0007,upi,captured
pay_000715,payment,ORD4714,75000,1500,270,73230,2026-08-17T13:22:00,setl_0007,card,captured
pay_000246,payment,ORD4245,575000,0,0,575000,2026-08-17T13:38:00,setl_0007,upi,captured
pay_000978,payment,ORD4977,34900,628,113,34159,2026-08-17T13:39:00,setl_0007,wallet,captured
pay_000714,payment,ORD4713,34900,628,113,34159,2026-08-17T13:44:00,setl_0007,wallet,captured
pay_000350,payment,ORD4349,120050,2626,432,116992,2026-08-17T13:47:00,setl_0007,card,captured
pay_000134,payment,ORD4133,34900,0,0,34900,2026-08-17T14:02:00,setl_0007,upi,captured
pay_000927,payment,ORD4926,75050,0,0,75050,2026-08-17T14:08:00,setl_0007,upi,captured
pay_000508,payment,ORD4507,120099,1200,216,118683,2026-08-17T14:37:00,setl_0007,netbanking,captured
pay_000302,payment,ORD4301,19950,1200,216,18534,2026-08-17T14:42:00,setl_0007,netbanking,captured
pay_000088,payment,ORD4087,89999,0,0,89999,2026-08-17T14:52:00,setl_0007,upi,captured
pay_000203,payment,ORD4202,45099,1200,216,43683,2026-08-17T15:01:00,setl_0007,netbanking,captured
pay_000820,payment,ORD4819,45000,900,162,43938,2026-08-17T15:03:00,setl_0007,card,captured
pay_000520,payment,ORD4519,75000,0,0,75000,2026-08-17T15:05:00,setl_0007,upi,captured
pay_000103,payment,ORD4102,19950,0,0,19950,2026-08-17T15:11:00,setl_0007,upi,captured
pay_000618,payment,ORD4617,59900,0,0,59900,2026-08-17T15:17:00,setl_0007,upi,captured
pay_000254,payment,ORD4253,89950,1799,324,87827,2026-08-17T15:24:00,setl_0007,card,captured
pay_000146,payment,ORD4145,120099,0,0,120099,2026-08-17T15:33:00,setl_0007,upi,captured
pay_000835,payment,ORD4834,24900,498,90,24312,2026-08-17T15:45:00,setl_0007,card,captured
pay_000593,payment,ORD4592,59950,1200,216,58534,2026-08-17T15:53:00,setl_0007,netbanking,refunded
pay_000875,payment,ORD4874,24900,0,0,24900,2026-08-17T16:09:00,setl_0007,upi,captured
pay_000082,payment,ORD4081,89900,1200,216,88484,2026-08-17T16:17:00,setl_0007,netbanking,captured
pay_000370,payment,ORD4369,59900,0,0,59900,2026-08-17T16:18:00,setl_0007,upi,captured
pay_000100,payment,ORD4099,34900,698,126,34076,2026-08-17T16:23:00,setl_0007,card,captured
pay_000412,payment,ORD4411,49900,998,180,48722,2026-08-17T16:29:00,setl_0007,card,captured
pay_000545,payment,ORD4544,19900,398,72,19430,2026-08-17T16:31:00,setl_0007,card,captured
pay_000083,payment,ORD4082,49950,1200,216,48534,2026-08-17T16:51:00,setl_0007,netbanking,captured
pay_000003,payment,ORD4002,59900,0,0,59900,2026-08-17T16:53:00,setl_0007,upi,captured
pay_000787,payment,ORD4786,899900,0,0,899900,2026-08-17T17:12:00,setl_0007,upi,captured
pay_000150,payment,ORD4149,49999,1000,180,48819,2026-08-17T17:39:00,setl_0007,card,captured
pay_000278,payment,ORD4277,1250000,25000,4500,1220500,2026-08-17T18:27:00,setl_0007,card,captured
pay_000420,payment,ORD4419,120000,0,0,120000,2026-08-17T18:27:00,setl_0007,upi,captured
pay_000040,payment,ORD4039,249900,4998,900,244002,2026-08-17T18:36:00,setl_0007,card,captured
pay_000623,payment,ORD4622,575000,11500,2070,561430,2026-08-17T18:39:00,setl_0007,card,captured
pay_000939,payment,ORD4938,75000,0,0,75000,2026-08-17T18:50:00,setl_0007,upi,captured
pay_000036,payment,ORD4035,45000,900,162,43938,2026-08-17T19:07:00,setl_0007,card,captured
pay_000455,payment,ORD4454,24950,449,81,24420,2026-08-17T19:12:00,setl_0007,wallet,captured
pay_000969,payment,ORD4968,120000,0,0,120000,2026-08-17T19:17:00,setl_0007,upi,captured
pay_000606,payment,ORD4605,89900,0,0,89900,2026-08-17T19:29:00,setl_0007,upi,captured
pay_000745,payment,ORD4744,29900,598,108,29194,2026-08-17T19:42:00,setl_0007,card,captured
pay_000968,payment,ORD4967,59950,0,0,59950,2026-08-17T19:56:00,setl_0007,upi,captured
pay_000205,payment,ORD4204,59900,1200,216,58484,2026-08-17T20:11:00,setl_0007,netbanking,captured
pay_000239,payment,ORD4238,59900,0,0,59900,2026-08-17T20:15:00,setl_0007,upi,captured
pay_000836,payment,ORD4835,49950,1200,216,48534,2026-08-17T20:17:00,setl_0007,netbanking,captured
pay_000292,payment,ORD4291,29900,1200,216,28484,2026-08-17T20:28:00,setl_0007,netbanking,captured
pay_000827,payment,ORD4826,49900,0,0,49900,2026-08-17T20:29:00,setl_0007,upi,captured
pay_000912,payment,ORD4911,899900,0,0,899900,2026-08-17T20:35:00,setl_0007,upi,captured
pay_000998,payment,ORD4997,575000,0,0,575000,2026-08-17T20:45:00,setl_0007,upi,captured
pay_000952,payment,ORD4951,34950,0,0,34950,2026-08-17T20:51:00,setl_0007,upi,captured
pay_000814,payment,ORD4813,29900,0,0,29900,2026-08-17T20:54:00,setl_0007,upi,captured
pay_000337,payment,ORD4336,899900,0,0,899900,2026-08-17T20:55:00,setl_0007,upi,captured
pay_000965,payment,ORD4964,59900,0,0,59900,2026-08-17T20:56:00,setl_0007,upi,captured
pay_000573,payment,ORD4572,24900,0,0,24900,2026-08-17T21:04:00,setl_0007,upi,captured
pay_000757,payment,ORD4756,45050,1200,216,43634,2026-08-17T21:36:00,setl_0007,netbanking,captured
pay_000012,payment,ORD4011,249900,0,0,249900,2026-08-17T21:40:00,setl_0007,upi,captured
pay_000870,payment,ORD4869,89900,1798,324,87778,2026-08-17T21:49:00,setl_0007,card,captured
rfnd_001009,refund,ORD4290,-124900,0,0,-124900,2026-08-17T21:50:00,setl_0007,netbanking,processed
pay_000300,payment,ORD4299,34900,0,0,34900,2026-08-18T08:00:00,setl_0008,upi,captured
pay_000944,payment,ORD4943,59900,1200,216,58484,2026-08-18T08:00:00,setl_0008,netbanking,captured
pay_000751,payment,ORD4750,59900,1198,216,58486,2026-08-18T08:03:00,setl_0008,card,captured
pay_000728,payment,ORD4727,59950,1199,216,58535,2026-08-18T08:06:00,setl_0008,card,captured
pay_000158,payment,ORD4157,29900,0,0,29900,2026-08-18T08:11:00,setl_0008,upi,captured
pay_000865,payment,ORD4864,29900,0,0,29900,2026-08-18T08:12:00,setl_0008,upi,captured
pay_000259,payment,ORD4258,120000,0,0,120000,2026-08-18T08:16:00,setl_0008,upi,captured
pay_000066,payment,ORD4065,249900,1200,216,248484,2026-08-18T08:30:00,setl_0008,netbanking,captured
pay_000492,payment,ORD4491,45000,900,162,43938,2026-08-18T08:37:00,setl_0008,card,captured
pay_000566,payment,ORD4565,45000,0,0,45000,2026-08-18T08:49:00,setl_0008,upi,captured
pay_000929,payment,ORD4928,89950,0,0,89950,2026-08-18T08:50:00,setl_0008,upi,captured
pay_000395,payment,ORD4394,45050,0,0,45050,2026-08-18T09:18:00,setl_0008,upi,captured
pay_000551,payment,ORD4550,34900,0,0,34900,2026-08-18T10:03:00,setl_0008,upi,captured
pay_000145,payment,ORD4144,19900,0,0,19900,2026-08-18T10:17:00,setl_0008,upi,captured
pay_000800,payment,ORD4799,45000,900,162,43938,2026-08-18T10:44:00,setl_0008,card,captured
pay_000469,payment,ORD4468,29900,0,0,29900,2026-08-18T11:02:00,setl_0008,upi,captured
pay_000895,payment,ORD4894,89900,1200,216,88484,2026-08-18T11:03:00,setl_0008,netbanking,captured
pay_000512,payment,ORD4511,24900,498,90,24312,2026-08-18T11:10:00,setl_0008,card,captured
pay_000881,payment,ORD4880,575000,11500,2070,561430,2026-08-18T11:19:00,setl_0008,card,captured
pay_000301,payment,ORD4300,575000,11500,2070,561430,2026-08-18T11:22:00,setl_0008,card,captured
pay_000161,payment,ORD4160,59950,0,0,59950,2026-08-18T11:24:00,setl_0008,upi,captured
pay_000195,payment,ORD4194,59900,1198,216,58486,2026-08-18T11:28:00,setl_0008,card,captured
pay_000266,payment,ORD4265,575000,0,0,575000,2026-08-18T11:28:00,setl_0008,upi,captured
pay_000589,payment,ORD4588,59900,1200,216,58484,2026-08-18T11:30:00,setl_0008,netbanking,captured
pay_000351,payment,ORD4350,45000,900,162,43938,2026-08-18T12:25:00,setl_0008,card,captured
pay_000166,payment,ORD4165,75050,0,0,75050,2026-08-18T12:28:00,setl_0008,upi,captured
pay_000834,payment,ORD4833,49999,1000,180,48819,2026-08-18T12:45:00,setl_0008,card,captured
pay_000672,payment,ORD4671,24999,500,90,24409,2026-08-18T12:48:00,setl_0008,card,captured
pay_000491,payment,ORD4490,89900,0,0,89900,2026-08-18T12:50:00,setl_0008,upi,captured
pay_000801,payment,ORD4800,29999,0,0,29999,2026-08-18T13:24:00,setl_0008,upi,captured
pay_000179,payment,ORD4178,24999,0,0,24999,2026-08-18T13:25:00,setl_0008,upi,captured
pay_000334,payment,ORD4333,59900,0,0,59900,2026-08-18T13:44:00,setl_0008,upi,captured
pay_000426,payment,ORD4425,49999,0,0,49999,2026-08-18T13:52:00,setl_0008,upi,captured
pay_000037,payment,ORD4036,1250000,0,0,1250000,2026-08-18T14:03:00,setl_0008,upi,captured
pay_000581,payment,ORD4580,45000,1200,216,43584,2026-08-18T14:04:00,setl_0008,netbanking,captured
pay_000192,payment,ORD4191,75099,0,0,75099,2026-08-18T14:18:00,setl_0008,upi,captured
pay_000228,payment,ORD4227,120050,0,0,120050,2026-08-18T14:45:00,setl_0008,upi,captured
pay_000004,payment,ORD4003,24900,498,90,24312,2026-08-18T14:47:00,setl_0008,card,captured
pay_000288,payment,ORD4287,24900,0,0,24900,2026-08-18T14:52:00,setl_0008,upi,captured
pay_000297,payment,ORD4296,34999,0,0,34999,2026-08-18T15:21:00,setl_0008,upi,captured
pay_000410,payment,ORD4409,75000,0,0,75000,2026-08-18T15:22:00,setl_0008,upi,captured
pay_000378,payment,ORD4377,29900,0,0,29900,2026-08-18T15:43:00,setl_0008,upi,captured
pay_000182,payment,ORD4181,34950,0,0,34950,2026-08-18T15:47:00,setl_0008,upi,captured
pay_000922,payment,ORD4921,45000,900,162,43938,2026-08-18T15:57:00,setl_0008,card,captured
pay_000133,payment,ORD4132,19900,398,72,19430,2026-08-18T16:03:00,setl_0008,card,captured
pay_000191,payment,ORD4190,24900,0,0,24900,2026-08-18T16:15:00,setl_0008,upi,captured
pay_000387,payment,ORD4386,45000,1200,216,43584,2026-08-18T16:17:00,setl_0008,netbanking,captured
pay_000673,payment,ORD4672,75050,0,0,75050,2026-08-18T16:18:00,setl_0008,upi,captured
pay_000215,payment,ORD4214,24950,0,0,24950,2026-08-18T16:20:00,setl_0008,upi,captured
pay_000537,payment,ORD4536,75099,0,0,75099,2026-08-18T16:26:00,setl_0008,upi,captured
pay_000837,payment,ORD4836,120050,0,0,120050,2026-08-18T16:26:00,setl_0008,upi,captured
pay_000789,payment,ORD4788,59950,1079,194,58677,2026-08-18T16:37:00,setl_0008,wallet,captured
pay_000347,payment,ORD4346,34900,0,0,34900,2026-08-18T16:48:00,setl_0008,upi,captured
pay_000539,payment,ORD4538,19900,358,64,19478,2026-08-18T16:52:00,setl_0008,wallet,captured
pay_000318,payment,ORD4317,49900,998,180,48722,2026-08-18T17:19:00,setl_0008,card,captured
pay_000213,payment,ORD4212,19999,0,0,19999,2026-08-18T17:23:00,setl_0008,upi,captured
pay_000727,payment,ORD4726,45000,0,0,45000,2026-08-18T17:34:00,setl_0008,upi,captured
pay_000553,payment,ORD4552,45000,0,0,45000,2026-08-18T18:09:00,setl_0008,upi,captured
pay_000844,payment,ORD4843,89999,0,0,89999,2026-08-18T18:12:00,setl_0008,upi,captured
pay_000601,payment,ORD4600,89999,0,0,89999,2026-08-18T18:14:00,setl_0008,upi,captured
pay_000390,payment,ORD4389,19900,398,72,19430,2026-08-18T18:16:00,setl_0008,card,captured
pay_000631,payment,ORD4630,75050,0,0,75050,2026-08-18T18:37:00,setl_0008,upi,captured
pay_000089,payment,ORD4088,75000,1500,270,73230,2026-08-18T18:45:00,setl_0008,card,captured
pay_000708,payment,ORD4707,34950,699,126,34125,2026-08-18T19:00:00,setl_0008,card,captured
pay_000230,payment,ORD4229,49900,0,0,49900,2026-08-18T19:20:00,setl_0008,upi,captured
pay_000433,payment,ORD4432,120000,2400,432,117168,2026-08-18T19:29:00,setl_0008,card,captured
pay_000286,payment,ORD4285,49900,998,180,48722,2026-08-18T19:34:00,setl_0008,card,captured
pay_000829,payment,ORD4828,75000,0,0,75000,2026-08-18T19:34:00,setl_0008,upi,captured
pay_000932,payment,ORD4931,120099,2402,432,117265,2026-08-18T19:41:00,setl_0008,card,captured
pay_000115,payment,ORD4114,59950,0,0,59950,2026-08-18T19:48:00,setl_0008,upi,captured
pay_000327,payment,ORD4326,89950,0,0,89950,2026-08-18T20:05:00,setl_0008,upi,captured
pay_000142,payment,ORD4141,45000,900,162,43938,2026-08-18T20:06:00,setl_0008,card,captured
pay_000692,payment,ORD4691,89900,1798,324,87778,2026-08-18T20:16:00,setl_0008,card,captured
pay_000471,payment,ORD4470,899900,0,0,899900,2026-08-18T20:34:00,setl_0008,upi,captured
pay_000175,payment,ORD4174,120099,0,0,120099,2026-08-18T20:55:00,setl_0008,upi,captured
pay_000039,payment,ORD4038,45000,900,162,43938,2026-08-18T21:07:00,setl_0008,card,captured
pay_000098,payment,ORD4097,75000,0,0,75000,2026-08-18T21:27:00,setl_0008,upi,captured
pay_000428,payment,ORD4427,89950,0,0,89950,2026-08-18T21:46:00,setl_0008,upi,captured
pay_000439,payment,ORD4438,399900,7998,1440,390462,2026-08-19T08:00:00,setl_0009,card,captured
pay_000093,payment,ORD4092,34999,0,0,34999,2026-08-19T08:01:00,setl_0009,upi,captured
pay_000502,payment,ORD4501,34900,0,0,34900,2026-08-19T08:02:00,setl_0009,upi,captured
pay_000240,payment,ORD4239,75000,0,0,75000,2026-08-19T08:03:00,setl_0009,upi,captured
pay_000326,payment,ORD4325,34900,0,0,34900,2026-08-19T08:09:00,setl_0009,upi,captured
pay_000429,payment,ORD4428,120050,1200,216,118634,2026-08-19T08:44:00,setl_0009,netbanking,captured
pay_000002,payment,ORD4001,45099,0,0,45099,2026-08-19T08:58:00,setl_0009,upi,captured
pay_000233,payment,ORD4232,34900,0,0,34900,2026-08-19T09:34:00,setl_0009,upi,captured
pay_000124,payment,ORD4123,49950,999,180,48771,2026-08-19T09:41:00,setl_0009,card,captured
pay_000227,payment,ORD4226,24900,498,90,24312,2026-08-19T09:56:00,setl_0009,card,captured
pay_000087,payment,ORD4086,575000,11500,2070,561430,2026-08-19T10:12:00,setl_0009,card,captured
pay_000308,payment,ORD4307,19900,0,0,0,2026-08-19T10:14:00,,card,failed
pay_000202,payment,ORD4201,49900,500,0,49400,2026-08-19T10:40:00,setl_0009,upi,captured
pay_000513,payment,ORD4512,75099,1200,216,73683,2026-08-19T10:54:00,setl_0009,netbanking,captured
pay_000594,payment,ORD4593,120099,0,0,120099,2026-08-19T11:09:00,setl_0009,upi,captured
pay_000371,payment,ORD4370,34900,0,0,34900,2026-08-19T11:16:00,setl_0009,upi,captured
pay_000538,payment,ORD4537,34950,0,0,34950,2026-08-19T11:23:00,setl_0009,upi,captured
pay_000405,payment,ORD4404,75050,0,0,75050,2026-08-19T11:35:00,setl_0009,upi,captured
pay_000467,payment,ORD4466,59900,0,0,59900,2026-08-19T11:38:00,setl_0009,upi,captured
pay_000991,payment,ORD4990,89900,1798,324,87778,2026-08-19T11:39:00,setl_0009,card,captured
pay_000547,payment,ORD4546,45050,0,0,45050,2026-08-19T12:12:00,setl_0009,upi,captured
pay_000361,payment,ORD4360,19900,0,0,19900,2026-08-19T12:31:00,setl_0009,upi,captured
pay_000054,payment,ORD4053,120099,0,0,120099,2026-08-19T12:51:00,setl_0009,upi,captured
pay_000332,payment,ORD4331,24900,0,0,24900,2026-08-19T12:52:00,setl_0009,upi,captured
pay_000063,payment,ORD4062,19900,0,0,19900,2026-08-19T12:56:00,setl_0009,upi,captured
pay_000206,payment,ORD4205,29900,0,0,29900,2026-08-19T13:06:00,setl_0009,upi,captured
pay_000669,payment,ORD4668,45099,0,0,45099,2026-08-19T13:19:00,setl_0009,upi,captured
pay_000972,payment,ORD4971,19900,358,64,19478,2026-08-19T13:20:00,setl_0009,wallet,captured
pay_000430,payment,ORD4429,120050,0,0,120050,2026-08-19T13:23:00,setl_0009,upi,captured
pay_000307,payment,ORD4306,59900,1198,216,58486,2026-08-19T13:32:00,setl_0009,card,captured
pay_000460,payment,ORD4459,89999,0,0,89999,2026-08-19T13:36:00,setl_0009,upi,captured
pay_000942,payment,ORD4941,59950,0,0,59950,2026-08-19T13:42:00,setl_0009,upi,captured
pay_000643,payment,ORD4642,34900,698,126,34076,2026-08-19T13:51:00,setl_0009,card,captured
pay_000047,payment,ORD4046,75000,0,0,75000,2026-08-19T14:03:00,setl_0009,upi,captured
pay_000577,payment,ORD4576,49999,0,0,49999,2026-08-19T14:14:00,setl_0009,upi,captured
pay_000353,payment,ORD4352,45000,810,146,44044,2026-08-19T14:16:00,setl_0009,wallet,captured
pay_000322,payment,ORD4321,45000,900,162,43938,2026-08-19T14:20:00,setl_0009,card,captured
pay_000348,payment,ORD4347,575000,11500,2070,561430,2026-08-19T14:29:00,setl_0009,card,captured
